#"Step","Time (ps)","Temperature (K)","Speed (ns/day)"
4705000,9410.00000099957,299.7848163936897,475
4710000,9420.000001001607,299.08724812547746,475
4715000,9430.000001003644,299.14137323231057,475
4720000,9440.000001005681,299.4342634652427,475
4725000,9450.000001007718,302.2858473719349,475
4730000,9460.000001009756,299.7984582200443,475
4735000,9470.000001011793,302.4730521429952,475
4740000,9480.00000101383,299.398157950758,475
4745000,9490.000001015867,300.98343987883464,475
4750000,9500.000001017905,302.8181660288438,475
4755000,9510.000001019942,300.63047696809804,475
4760000,9520.00000102198,302.01075563205853,475
4765000,9530.000001024016,300.9212888676795,475
4770000,9540.000001026054,300.5713329073225,475
4775000,9550.000001028091,298.98974333743257,475
4780000,9560.000001030128,299.40240305717623,475
4785000,9570.000001032166,300.4970435450026,475
4790000,9580.000001034203,301.1857457315809,475
4795000,9590.00000103624,300.2634079224923,475
4800000,9600.000001038277,298.6456243984007,475
4805000,9610.000001040315,300.48216356260934,475
4810000,9620.000001042352,296.16566418274215,475
4815000,9630.00000104439,300.0317179737571,475
4820000,9640.000001046426,297.3626294231924,475
4825000,9650.000001048464,302.3515138618426,475
4830000,9660.000001050501,301.56833594752834,475
4835000,9670.000001052538,300.39241935973536,475
4840000,9680.000001054575,302.3421392518356,475
4845000,9690.000001056613,301.0048865102187,475
4850000,9700.00000105865,303.540718517122,475
4855000,9710.000001060687,302.3721203159147,475
4860000,9720.000001062725,302.18122318666764,475
4865000,9730.000001064762,301.0464089573725,475
4870000,9740.000001066799,297.12072468713825,475
4875000,9750.000001068836,301.83966899943016,475
4880000,9760.000001070874,301.5163997236922,475
4885000,9770.00000107291,299.9334614481173,475
4890000,9780.000001074948,300.1368727973266,475
4895000,9790.000001076985,302.4933711679869,475
4900000,9800.000001079023,300.9387999316549,475
4905000,9810.00000108106,298.53976205709483,475
4910000,9820.000001083097,300.8849180340437,475
4915000,9830.000001085134,301.50291266684246,475
4920000,9840.000001087172,298.970109720248,475
4925000,9850.000001089209,300.00693274305456,475
4930000,9860.000001091246,300.4742039880751,475
4935000,9870.000001093284,301.436339669835,475
4940000,9880.00000109532,299.5524189272181,475
4945000,9890.000001097358,298.64860923885107,475
4950000,9900.000001099395,298.00781926898327,475
4955000,9910.000001101433,301.7934371373436,475
4960000,9920.00000110347,301.9296121916675,475
4965000,9930.000001105507,299.65385928267165,475
4970000,9940.000001107544,300.3508305827938,475
4975000,9950.000001109582,302.8611035114704,475
4980000,9960.000001111619,300.79820289147864,475
4985000,9970.000001113656,300.4643429596243,475
4990000,9980.000001115694,300.0730856514061,475
4995000,9990.00000111773,304.06556401794046,475
5000000,10000.000001119768,301.59995314637285,475
5005000,10010.000001121805,298.56720047930884,475
5010000,10020.000001123843,297.19485927995333,475
5015000,10030.00000112588,301.85249275840204,475
5020000,10040.000001127917,300.11706230070797,475
5025000,10050.000001129954,299.7869831667574,475
5030000,10060.000001131992,299.69566915890584,475
5035000,10070.000001134029,300.5311370559244,475
5040000,10080.000001136066,300.7984682106298,475
5045000,10090.000001138103,298.60792696900916,475
5050000,10100.00000114014,298.0590479750831,475
5055000,10110.000001142178,301.9206797802457,475
5060000,10120.000001144215,299.064076919611,475
5065000,10130.000001146253,297.6492183262849,475
5070000,10140.00000114829,297.88309715801705,475
5075000,10150.000001150327,299.25749458079395,475
5080000,10160.000001152364,298.4706906380807,475
5085000,10170.000001154402,300.77441260759286,475
5090000,10180.000001156439,298.76068447027956,475
5095000,10190.000001158476,300.5769267194258,475
5100000,10200.000001160513,301.3317154845678,475
5105000,10210.00000116255,297.8292594802644,475
5110000,10220.000001164588,300.9527955168777,475
5115000,10230.000001166625,299.4583411782088,475
5120000,10240.000001168662,300.45958932483296,475
5125000,10250.0000011707,300.34563474941723,475
5130000,10260.000001172737,299.2957668683462,475
5135000,10270.000001174774,298.94180901079284,475
5140000,10280.000001176812,297.5027621548542,475
5145000,10290.000001178849,302.1888732221922,475
5150000,10300.000001180886,299.04676484499896,475
5155000,10310.000001182923,301.65976050502627,475
5160000,10320.00000118496,300.76331342310334,475
5165000,10330.000001186998,300.45167397015723,475
5170000,10340.000001189035,301.28521830333005,475
5175000,10350.000001191072,299.6166261617946,475
5180000,10360.00000119311,300.7909950545393,475
5185000,10370.000001195147,299.9719548349623,475
5190000,10380.000001197184,298.9187925744312,475
5195000,10390.000001199222,298.7981829103077,475
5200000,10400.000001201259,298.00750972997366,475
5205000,10410.000001203296,299.56950990253756,475
5210000,10420.000001205333,299.348941248221,475
5215000,10430.00000120737,300.3971066647389,475
5220000,10440.000001209408,300.0873686657092,475
5225000,10450.000001211445,301.19193651177414,475
5230000,10460.000001213482,302.14942910838903,475
5235000,10470.00000121552,302.48687084878384,475
5240000,10480.000001217557,302.0077265717497,475
5245000,10490.000001219594,301.3807995275291,475
5250000,10500.000001221631,303.34093319631165,475
5255000,10510.000001223669,299.2331294387473,475
5260000,10520.000001225706,301.9244826880787,475
5265000,10530.000001227743,300.3936354058448,475
5270000,10540.00000122978,302.268468967535,475
5275000,10550.000001231818,298.8598917228776,475
5280000,10560.000001233855,300.26537570619666,475
5285000,10570.000001235892,300.7932944871825,475
5290000,10580.00000123793,302.0949944625463,475
5295000,10590.000001239967,299.444765681642,475
5300000,10600.000001242004,299.217564048547,475
5305000,10610.000001244041,299.0415690116224,475
5310000,10620.000001246079,300.2870655468025,475
5315000,10630.000001248116,301.7103480231774,475
5320000,10640.000001250153,300.31505671724807,475
5325000,10650.00000125219,300.0573876016301,475
5330000,10660.000001254228,299.94475962197015,475
5335000,10670.000001256265,299.1409752535838,475
5340000,10680.000001258302,301.13840837303115,475
5345000,10690.00000126034,302.3276130283105,475
5350000,10700.000001262377,299.2784990135927,475
5355000,10710.000001264414,299.05286718547524,475
5360000,10720.000001266451,301.19635849762653,475
5365000,10730.000001268489,301.2072808026819,475
5370000,10740.000001270526,296.6198242397104,475
5375000,10750.000001272563,299.98380575704664,475
5380000,10760.0000012746,301.112561865724,475
5385000,10770.000001276638,299.0003561034782,475
5390000,10780.000001278675,300.3715254765829,475
5395000,10790.000001280712,302.1267443209664,475
5400000,10800.00000128275,300.271146397734,475
5405000,10810.000001284787,300.9464720771088,475
5410000,10820.000001286824,300.62490526592404,475
5415000,10830.000001288861,297.3870830049561,475
5420000,10840.000001290899,300.3835532781013,475
5425000,10850.000001292936,298.1359905289144,475
5430000,10860.000001294973,301.3113301297883,475
5435000,10870.00000129701,301.29308943814726,475
5440000,10880.000001299048,301.24641537747544,475
5445000,10890.000001301085,301.08488023428816,475
5450000,10900.000001303122,299.5977663921342,475
5455000,10910.00000130516,298.96285766345017,475
5460000,10920.000001307197,301.9301207200405,475
5465000,10930.000001309234,303.0417858533985,475
5470000,10940.000001311271,299.8503281140927,475
5475000,10950.000001313309,299.22685021883694,475
5480000,10960.000001315346,301.63015530974457,475
5485000,10970.000001317383,299.37193557465343,475
5490000,10980.00000131942,300.2493460074818,475
5495000,10990.000001321458,301.29751142399965,475
5500000,11000.000001323495,300.2732247310846,475
5505000,11010.000001325532,301.8618673684091,475
5510000,11020.00000132757,300.0553313782088,475
5515000,11030.000001329607,301.45009204583585,475
5520000,11040.000001331644,298.934313744773,475
5525000,11050.000001333681,303.2298971315585,475
5530000,11060.000001335718,301.2521639590835,475
5535000,11070.000001337756,299.5664587322994,475
5540000,11080.000001339793,298.50686248235314,475
5545000,11090.00000134183,299.964923877457,475
5550000,11100.000001343868,301.0139958010746,475
5555000,11110.000001345905,301.809687935351,475
5560000,11120.000001347942,299.2405141551208,475
5565000,11130.00000134998,300.2541880819901,475
5570000,11140.000001352017,300.5857706911305,475
5575000,11150.000001354054,299.22092475779476,475
5580000,11160.000001356091,299.6652458962415,475
5585000,11170.000001358128,299.7323495315513,475
5590000,11180.000001360166,297.9574307401955,475
5595000,11190.000001362203,298.52037164913213,475
5600000,11200.00000136424,300.1708557586021,475
5605000,11210.000001366278,301.0311088863233,475
5610000,11220.000001368315,300.07511976489815,475
5615000,11230.000001370352,299.7528675459063,475
5620000,11240.00000137239,298.73567814028434,475
5625000,11250.000001374427,300.6308528368955,475
5630000,11260.000001376464,300.0607925307365,475
5635000,11270.000001378501,300.8019615794532,475
5640000,11280.000001380538,301.2348076646129,475
5645000,11290.000001382576,298.6872573952008,475
5650000,11300.000001384613,299.7638561807495,475
5655000,11310.00000138665,297.19609743599193,475
5660000,11320.000001388687,299.5134391219294,475
5665000,11330.000001390725,300.2348861137445,475
5670000,11340.000001392762,300.9809193468988,475
5675000,11350.0000013948,300.3843492355548,475
5680000,11360.000001396837,299.5194088028301,475
5685000,11370.000001398874,299.52962359014913,475
5690000,11380.000001400911,302.9318552851084,475
5695000,11390.000001402948,300.49370494568404,475
5700000,11400.000001404986,301.9505281847492,475
5705000,11410.000001407023,301.3511280024597,475
5710000,11420.00000140906,300.3154546959748,475
5715000,11430.000001411097,299.2603467616687,475
5720000,11440.000001413135,298.0293764500137,475
5725000,11450.000001415172,300.4749999455285,475
5730000,11460.00000141721,300.7074637417879,475
5735000,11470.000001419246,301.4474388543244,475
5740000,11480.000001421284,299.1487358387547,475
5745000,11490.000001423321,300.4547914701832,475
5750000,11500.000001425358,301.63917616088344,475
5755000,11510.000001427396,300.6115508686499,475
5760000,11520.000001429433,299.25745036093537,475
5765000,11530.00000143147,300.25337001460747,475
5770000,11540.000001433507,297.1406899532617,475
5775000,11550.000001435545,298.93928847885695,475
5780000,11560.000001437582,300.0560610058744,475
5785000,11570.00000143962,300.0135878317624,475
5790000,11580.000001441656,303.75016587701975,475
5795000,11590.000001443694,301.1475618837456,475
5800000,11600.000001445731,300.9844348256515,475
5805000,11610.000001447768,302.64223732170706,475
5810000,11620.000001449805,300.9228807825864,475
5815000,11630.000001451843,299.154418090575,475
5820000,11640.00000145388,302.4354873731792,475
5825000,11650.000001455917,303.2304498797901,475
5830000,11660.000001457955,301.185922611015,475
5835000,11670.000001459992,299.66770009838956,475
5840000,11680.00000146203,303.00189954101006,475
5845000,11690.000001464066,300.6986639899417,475
5850000,11700.000001466104,301.0326786913009,475
5855000,11710.00000146814,302.055285029592,475
5860000,11720.000001470178,299.91765284869507,475
5865000,11730.000001472215,301.1229314225478,475
5870000,11740.000001474253,298.4258959213962,475
5875000,11750.00000147629,300.91153838887504,475
5880000,11760.000001478327,300.3543239516172,475
5885000,11770.000001480365,300.9113836193702,475
5890000,11780.000001482402,300.9734461908083,475
5895000,11790.000001484439,300.52947881122975,475
5900000,11800.000001486476,301.38422656656473,475
5905000,11810.000001488514,300.6559033867492,475
5910000,11820.00000149055,298.94353358527525,475
5915000,11830.000001492588,301.3607237117593,475
5920000,11840.000001494625,302.2352819637129,475
5925000,11850.000001496663,299.51113968928615,475
5930000,11860.0000014987,301.10953280541514,475
5935000,11870.000001500737,298.33365329651565,475
5940000,11880.000001502774,299.74364770540404,475
5945000,11890.000001504812,298.9143926985081,475
5950000,11900.000001506849,300.25062838337897,475
5955000,11910.000001508886,298.68002744833217,475
5960000,11920.000001510924,299.2369544565096,475
5965000,11930.00000151296,300.25281726637587,475
5970000,11940.000001514998,299.68795279359347,475
5975000,11950.000001517035,302.96356092366995,475
5980000,11960.000001519073,301.09421062443664,475
5985000,11970.00000152111,297.6157438933824,475
5990000,11980.000001523147,299.33943397863845,475
5995000,11990.000001525184,301.52334224148046,475
6000000,12000.000001527222,298.70863769679704,475
6005000,12010.000001529259,301.9866558091631,475
6010000,12020.000001531296,299.0084041177296,475
6015000,12030.000001533333,298.1210663266626,475
6020000,12040.00000153537,299.57923827141275,475
6025000,12050.000001537408,300.35355010409296,475
6030000,12060.000001539445,298.1811832243257,475
6035000,12070.000001541483,302.26276460578543,475
6040000,12080.00000154352,300.329914589712,475
6045000,12090.000001545557,301.2197065829271,475
6050000,12100.000001547594,299.773275010615,475
6055000,12110.000001549632,299.2752046341327,475
6060000,12120.000001551669,296.4314918622577,475
6065000,12130.000001553706,298.9136851807717,475
6070000,12140.000001555743,301.2206130900268,475
6075000,12150.00000155778,297.04528560849667,475
6080000,12160.000001559818,297.68879509966365,475
6085000,12170.000001561855,299.7839541064485,475
6090000,12180.000001563893,303.643131709463,475
6095000,12190.00000156593,301.6384465332178,475
6100000,12200.000001567967,302.0270727598538,475
6105000,12210.000001570004,299.4264144403547,475
6110000,12220.000001572042,299.1654288353475,475
6115000,12230.000001574079,301.92220536536473,475
6120000,12240.000001576116,301.77948577197935,475
6125000,12250.000001578153,300.2287395534097,475
6130000,12260.00000158019,301.25349055483923,475
6135000,12270.000001582228,300.7289324831012,475
6140000,12280.000001584265,297.9111325483211,475
6145000,12290.000001586302,298.8592284249997,475
6150000,12300.00000158834,299.45559954698035,475
6155000,12310.000001590377,300.35140544095464,475
6160000,12320.000001592414,301.26341791307783,475
6165000,12330.000001594452,296.30409444985077,475
6170000,12340.000001596489,301.5530579864084,475
6175000,12350.000001598526,301.06904952493664,475
6180000,12360.000001600563,302.93300500143,475
6185000,12370.0000016026,299.7871600461915,475
6190000,12380.000001604638,297.52938250968555,475
6195000,12390.000001606675,299.8629086638427,475
6200000,12400.000001608712,300.5086070380066,475
6205000,12410.00000161075,296.74912310603384,475
6210000,12420.000001612787,299.61253582488115,475
6215000,12430.000001614824,301.3383042434878,475
6220000,12440.000001616861,302.5896820198516,475
6225000,12450.000001618899,302.0797828312141,475
6230000,12460.000001620936,303.37962557251996,475
6235000,12470.000001622973,301.83131144616914,475
6240000,12480.00000162501,300.9800349497283,475
6245000,12490.000001627048,300.51563799551184,475
6250000,12500.000001629085,299.0121185858456,475
6255000,12510.000001631122,299.6353532718794,475
6260000,12520.00000163316,300.7866393984747,475
6265000,12530.000001635197,299.1846644738053,475
6270000,12540.000001637234,301.818885665924,475
6275000,12550.000001639271,300.0968317154333,475
6280000,12560.000001641309,297.4374715337439,475
6285000,12570.000001643346,299.9138941607206,475
6290000,12580.000001645383,299.8461051176036,475
6295000,12590.00000164742,303.44810002344394,475
6300000,12600.000001649458,301.55385394386184,475
6305000,12610.000001651495,298.5328195393066,475
6310000,12620.000001653532,302.30070524439884,475
6315000,12630.00000165557,301.7311976864714,475
6320000,12640.000001657607,299.8565852240738,475
6325000,12650.000001659644,300.9436862260218,475
6330000,12660.000001661681,300.7988661893565,475
6335000,12670.000001663719,300.1211305276921,475
6340000,12680.000001665756,301.1937495259736,475
6345000,12690.000001667793,300.56914402432557,475
6350000,12700.00000166983,300.7487650896491,475
6355000,12710.000001671868,297.71240850411533,475
6360000,12720.000001673905,300.7605275720164,475
6365000,12730.000001675942,298.6537387424398,475
6370000,12740.00000167798,300.55357863412524,475
6375000,12750.000001680017,303.87435734968375,475
6380000,12760.000001682054,300.7706760295476,475
6385000,12770.000001684091,300.72882193345487,475
6390000,12780.000001686129,301.4085032688942,475
6395000,12790.000001688166,298.94256074838773,475
6400000,12800.000001690203,299.7891057199665,475
6405000,12810.00000169224,301.4578305210775,475
6410000,12820.000001694278,300.2911337737867,475
6415000,12830.000001696315,299.4541402916491,475
6420000,12840.000001698352,301.87000382237744,475
6425000,12850.00000170039,300.43701508705664,475
6430000,12860.000001702427,298.41607911280386,475
6435000,12870.000001704464,300.03567565109495,475
6440000,12880.000001706501,300.8265920406509,475
6445000,12890.000001708539,299.832794940188,475
6450000,12900.000001710576,299.139471778394,475
6455000,12910.000001712613,301.62102390895944,475
6460000,12920.00000171465,298.2177088274663,475
6465000,12930.000001716688,299.06104785930216,475
6470000,12940.000001718725,299.0786473629946,475
6475000,12950.000001720762,299.64004057688294,475
6480000,12960.0000017228,300.8319868633908,475
6485000,12970.000001724837,300.9202939208627,475
6490000,12980.000001726874,301.22934651208527,475
6495000,12990.000001728911,300.89871462990317,475
6500000,13000.000001730948,302.5489997500097,475
6505000,13010.000001732986,297.3761164800422,475
6510000,13020.000001735023,303.74176410390027,475
6515000,13030.00000173706,302.0721549056188,475
6520000,13040.000001739098,299.5387771008635,475
6525000,13050.000001741135,300.5459728184591,475
6530000,13060.000001743172,301.8952533615945,475
6535000,13070.00000174521,301.08709122721433,475
6540000,13080.000001747247,299.40162920965207,475
6545000,13090.000001749284,299.999459586964,475
6550000,13100.000001751321,300.0715821762163,475
6555000,13110.000001753358,298.3113222679611,475
6560000,13120.000001755396,300.04014185680586,475
6565000,13130.000001757433,301.8264693716608,475
6570000,13140.00000175947,302.072088575831,475
6575000,13150.000001761508,299.3792539612391,475
6580000,13160.000001763545,299.41655341190386,475
6585000,13170.000001765582,299.14665750540416,475
6590000,13180.00000176762,299.8445353126261,475
6595000,13190.000001769657,299.3620966561318,475
6600000,13200.000001771694,299.76502800700035,475
6605000,13210.000001773731,298.2346671432102,475
6610000,13220.000001775768,298.2563127639575,475
6615000,13230.000001777806,302.58402187796054,475
6620000,13240.000001779843,301.8323285029152,475
6625000,13250.00000178188,299.9664273526468,475
6630000,13260.000001783917,298.01367840023767,475
6635000,13270.000001785955,299.51487626733143,475
6640000,13280.000001787992,300.5766614002746,475
6645000,13290.00000179003,300.4465223566392,475
6650000,13300.000001792067,299.9035024939675,475
6655000,13310.000001794104,299.1323523811717,475
6660000,13320.000001796141,299.0037610325846,475
6665000,13330.000001798178,299.1297876293773,475
6670000,13340.000001800216,299.86587139436375,475
6675000,13350.000001802253,300.4375678352881,475
6680000,13360.00000180429,300.9372964564651,475
6685000,13370.000001806327,302.2057209882898,475
6690000,13380.000001808365,301.57682616036493,475
6695000,13390.000001810402,303.1948750036077,475
6700000,13400.00000181244,299.6107228106817,475
6705000,13410.000001814476,300.25412175220237,475
6710000,13420.000001816514,301.80522172964015,475
6715000,13430.000001818551,303.231621706041,475
6720000,13440.000001820588,302.21412276140927,475
6725000,13450.000001822626,299.8968695151889,475
6730000,13460.000001824663,299.6837297971044,475
6735000,13470.0000018267,302.7103137939044,475
6740000,13480.000001828737,301.9000733261736,475
6745000,13490.000001830775,299.9534267142408,475
6750000,13500.000001832812,301.750919743373,475
6755000,13510.00000183485,298.83873252057396,475
6760000,13520.000001836886,299.4129052735757,475
6765000,13530.000001838924,299.8441152239701,475
6770000,13540.000001840961,299.4382874723683,475
6775000,13550.000001842998,299.93710958644556,475
6780000,13560.000001845036,300.0016705798902,475
6785000,13570.000001847073,300.57173088604924,475
6790000,13580.00000184911,298.3498377647353,475
6795000,13590.000001851147,298.2047081890603,475
6800000,13600.000001853185,301.708203360039,475
6805000,13610.000001855222,297.7606302598355,475
6810000,13620.00000185726,301.43067952794394,475
6815000,13630.000001859296,301.5396372593465,475
6820000,13640.000001861334,298.8175954281996,475
6825000,13650.000001863371,296.6657465627873,475
6830000,13660.000001865408,299.57928249127133,475
6835000,13670.000001867445,299.66122188911584,475
6840000,13680.000001869483,300.43053687778286,475
6845000,13690.00000187152,299.2501319743497,475
6850000,13700.000001873557,301.348452701019,475
6855000,13710.000001875595,303.26693126307214,475
6860000,13720.000001877632,299.4672735896306,475
6865000,13730.000001879669,298.08336889727116,475
6870000,13740.000001881706,300.3967086860122,475
6875000,13750.000001883744,300.9314373252107,475
6880000,13760.00000188578,301.4253510349918,475
6885000,13770.000001887818,300.4787365235738,475
6890000,13780.000001889855,301.8358218717386,475
6895000,13790.000001891893,299.47246942300717,475
6900000,13800.00000189393,298.1092596244368,475
6905000,13810.000001895967,300.347889962202,475
6910000,13820.000001898004,300.36812054747656,475
6915000,13830.000001900042,301.5536549544985,475
6920000,13840.000001902079,299.6734707899269,475
6925000,13850.000001904116,302.6616719495282,475
6930000,13860.000001906154,301.3601488535985,475
6935000,13870.00000190819,301.99863939082303,475
6940000,13880.000001910228,299.23065312667,475
6945000,13890.000001912265,298.5430343266256,475
6950000,13900.000001914303,299.8525169970896,475
6955000,13910.00000191634,301.72385718995645,475
6960000,13920.000001918377,300.8185219164703,475
6965000,13930.000001920414,301.19472236286117,475
6970000,13940.000001922452,298.72749746645746,475
6975000,13950.000001924489,302.2398144992116,475
6980000,13960.000001926526,302.46511467839014,475
6985000,13970.000001928564,300.986004630629,475
6990000,13980.0000019306,300.4803063285513,475
6995000,13990.000001932638,300.18838893250677,475
7000000,14000.000001934675,300.00825933881026,475
7005000,14010.000001936713,300.06251710521894,475
7010000,14020.00000193875,298.43602226899804,475
7015000,14030.000001940787,299.6695352225183,475
7020000,14040.000001942824,302.9732450726866,475
7025000,14050.000001944862,300.8220595051522,475
7030000,14060.000001946899,299.3925420287255,475
7035000,14070.000001948936,301.2515669909934,475
7040000,14080.000001950973,301.00692062371076,475
7045000,14090.00000195301,300.01246022537,475
7050000,14100.000001955048,299.10652798379385,475
7055000,14110.000001957085,302.3332952801308,475
7060000,14120.000001959123,298.5779680148594,475
7065000,14130.00000196116,299.65881190682626,475
7070000,14140.000001963197,300.9880387441211,475
7075000,14150.000001965234,301.1776977173295,475
7080000,14160.000001967272,299.70243479725997,475
7085000,14170.000001969309,302.66693411269256,475
7090000,14180.000001971346,299.18802518305307,475
7095000,14190.000001973383,300.0065789841864,475
7100000,14200.00000197542,300.5436512758866,475
7105000,14210.000001977458,298.7176143280774,475
7110000,14220.000001979495,301.04269448925646,475
7115000,14230.000001981532,302.23026300977045,475
7120000,14240.00000198357,302.60818803064376,475
7125000,14250.000001985607,301.4613681097594,475
7130000,14260.000001987644,301.3364470094298,475
7135000,14270.000001989682,300.635960230555,475
7140000,14280.000001991719,297.8617389663501,475
7145000,14290.000001993756,300.97150051703323,475
7150000,14300.000001995793,300.58280796060944,475
7155000,14310.00000199783,298.86141730799665,475
7160000,14320.000001999868,298.0450081700018,475
7165000,14330.000002001905,299.27524885399123,475
7170000,14340.000002003942,299.40432662102205,475
7175000,14350.00000200598,300.1007451729127,475
7180000,14360.000002008017,301.466652382853,475
7185000,14370.000002010054,299.7998069257293,475
7190000,14380.000002012091,300.41835430675957,475
7195000,14390.000002014129,300.81489588807136,475
7200000,14400.000002016166,299.97597884208795,475
7205000,14410.000002018203,299.95229910784843,475
7210000,14420.00000202024,302.7816183157739,475
7215000,14430.000002022278,298.46467673732144,475
7220000,14440.000002024315,299.2097371335883,475
7225000,14450.000002026352,300.5541756022153,475
7230000,14460.00000202839,299.63137348461225,475
7235000,14470.000002030427,300.0892480096965,475
7240000,14480.000002032464,301.39368961628884,475
7245000,14490.000002034501,299.13007505845775,475
7250000,14500.000002036539,299.892823398134,475
7255000,14510.000002038576,301.23781461499254,475
7260000,14520.000002040613,300.1561526556429,475
7265000,14530.00000204265,300.17465866643516,475
7270000,14540.000002044688,298.6416446111336,475
7275000,14550.000002046725,302.51640971427776,475
7280000,14560.000002048762,301.3138506617242,475
7285000,14570.0000020508,298.68803124272495,475
7290000,14580.000002052837,298.7496073957193,475
7295000,14590.000002054874,303.01485595955745,475
7300000,14600.000002056911,302.072088575831,475
7305000,14610.000002058949,300.1664337727497,475
7310000,14620.000002060986,297.8680181862605,475
7315000,14630.000002063023,301.52217041522954,475
7320000,14640.00000206506,301.24424860440774,475
7325000,14650.000002067098,301.5197825428693,475
7330000,14660.000002069135,299.8094468548874,475
7335000,14670.000002071172,298.28235826062803,475
7340000,14680.00000207321,300.53987047798284,475
7345000,14690.000002075247,298.84297762699225,475
7350000,14700.000002077284,299.4389065503876,475
7355000,14710.000002079321,300.0729529918305,475
7360000,14720.000002081359,300.5854390421916,475
7365000,14730.000002083396,300.8862667397287,475
7370000,14740.000002085433,299.7935277058189,475
7375000,14750.00000208747,296.50149189830086,475
7380000,14760.000002089508,303.6088170992486,475
7385000,14770.000002091545,302.8248432274809,475
7390000,14780.000002093582,300.73417253633625,475
7395000,14790.00000209562,301.1271986388954,475
7400000,14800.000002097657,301.88711690762614,475
7405000,14810.000002099694,301.85576502793276,475
7410000,14820.000002101731,300.7974953737422,475
7415000,14830.000002103769,300.2936985255811,475
7420000,14840.000002105806,298.40084537154246,475
7425000,14850.000002107843,302.24726554537284,475
7430000,14860.00000210988,301.6977674734274,475
7435000,14870.000002111918,299.1524281969415,475
7440000,14880.000002113955,301.64496896235005,475
7445000,14890.000002115992,298.3880658324291,475
7450000,14900.00000211803,299.51573855457264,475
7455000,14910.000002120067,299.2172102896788,475
7460000,14920.000002122104,299.47388445848,475
7465000,14930.000002124141,297.6705765179519,475
7470000,14940.000002126179,299.16149326793885,475
7475000,14950.000002128216,299.031486883879,475
7480000,14960.000002130253,298.2487732780792,475
7485000,14970.00000213229,299.381951372609,475
7490000,14980.000002134328,301.9443374045559,475
7495000,14990.000002136365,302.09831095193556,475
7500000,15000.000002138402,300.5772583683647,475
7505000,15010.00000214044,300.18443125516893,475
7510000,15020.000002142477,299.1696297219072,475
7515000,15030.000002144514,298.0350587018339,475
7520000,15040.000002146551,300.31311104347304,475
7525000,15050.000002148588,299.35013518440115,475
7530000,15060.000002150626,302.07005446233893,475
7535000,15070.000002152663,300.6605243619649,475
7540000,15080.0000021547,301.6292045827863,475
7545000,15090.000002156738,301.51984887265706,475
7550000,15100.000002158775,300.02457646660554,475
7555000,15110.000002160812,299.60988263336975,475
7560000,15120.00000216285,298.11558306420574,475
7565000,15130.000002164887,299.0862973985192,475
7570000,15140.000002166924,300.3957579590539,475
7575000,15150.000002168961,299.7801733085447,475
7580000,15160.000002170998,297.6415019609725,475
7585000,15170.000002173036,300.1019612190221,475
7590000,15180.000002175073,300.61066647147936,475
7595000,15190.00000217711,299.225501513152,475
7600000,15200.000002179147,302.7422847516171,475
7605000,15210.000002181185,298.49003682618485,475
7610000,15220.000002183222,299.537295735603,475
7615000,15230.00000218526,302.2250450664647,475
7620000,15240.000002187297,298.5248378548431,475
7625000,15250.000002189334,298.0748123546468,475
7630000,15260.000002191371,298.6864393278181,475
7635000,15270.000002193408,302.95456218246034,475
7640000,15280.000002195446,301.4189612654351,475
7645000,15290.000002197483,300.6152874466951,475
7650000,15300.00000219952,301.76338974347664,475
7655000,15310.000002201557,301.07338307107193,475
7660000,15320.000002203595,300.13833205265786,475
7665000,15330.000002205632,301.4496056273921,475
7670000,15340.00000220767,301.18601105073196,475
7675000,15350.000002209707,299.7006881128483,475
7680000,15360.000002211744,299.36384334054355,475
7685000,15370.000002213781,299.5764303103965,475
7690000,15380.000002215818,302.0532066962414,475
7695000,15390.000002217856,300.66625083364374,475
7700000,15400.000002219893,299.37843589385636,475
7705000,15410.00000222193,300.32549260385963,475
7710000,15420.000002223967,300.9703286907823,475
7715000,15430.000002226005,302.0076160221034,475
7720000,15440.000002228042,300.21056519155644,475
7725000,15450.00000223008,300.23117164562854,475
7730000,15460.000002232116,301.2923598104816,475
7735000,15470.000002234154,300.24439338332706,475
7740000,15480.000002236191,297.4780653638687,475
7745000,15490.000002238228,301.0286546841752,475
7750000,15500.000002240266,301.68145034563213,475
7755000,15510.000002242303,299.351218570935,475
7760000,15520.00000224434,302.22256875438734,475
7765000,15530.000002246377,299.93834774248415,475
7770000,15540.000002248415,301.17681332015906,475
7775000,15550.000002250452,297.43828960112654,475
7780000,15560.00000225249,300.54915664827286,475
7785000,15570.000002254526,299.96045767174604,475
7790000,15580.000002256564,299.263243162402,475
7795000,15590.000002258601,298.50668560291905,475
7800000,15600.000002260638,299.3420650602206,475
7805000,15610.000002262675,299.6349552931527,475
7810000,15620.000002264713,300.54670244612475,475
7815000,15630.00000226675,298.09676751440384,475
7820000,15640.000002268787,300.7507549832826,475
7825000,15650.000002270825,301.42453296760914,475
7830000,15660.000002272862,299.4173935892158,475
7835000,15670.000002274899,299.87011650078205,475
7840000,15680.000002276936,301.19618161819244,475
7845000,15690.000002278974,297.50669772226286,475
7850000,15700.00000228101,302.7164382443099,475
7855000,15710.000002283048,305.13135104808003,475
7860000,15720.000002285085,301.13509188364185,475
7865000,15730.000002287123,301.79478584302854,475
7870000,15740.00000228916,299.5305743171074,475
7875000,15750.000002291197,301.6696878632648,475
7880000,15760.000002293235,298.16519774546936,475
7885000,15770.000002295272,299.01645213198094,475
